1002.pdf,2301,202301_2301_AI1_20241019_095803.pdf,54,3,
593.pdf,2301,202301_2301_AI1_20241019_095803.pdf,56,1,
713.pdf,2301,202301_2301_AI1_20241019_095803.pdf,56,2,
643.pdf,2301,202301_2301_AI1_20241019_095803.pdf,60,3,
955.pdf,2301,202303_2301_AI1_20241019_095754.pdf,3,2,會計師核閱報告
942.pdf,2301,202303_2301_AI1_20241019_095754.pdf,5,1,合併資產負債表
319.pdf,2301,202303_2301_AI1_20241019_095754.pdf,6,2,合併綜合損益表
130.pdf,2301,202303_2301_AI1_20241019_095754.pdf,8,1,合併權益變動表
737.pdf,2301,202303_2301_AI1_20241019_095754.pdf,9,3,合併現金流量表
26.pdf,2301,202303_2301_AI1_20241019_095754.pdf,12,1,
37.pdf,2301,202303_2301_AI1_20241019_095754.pdf,13,1,
908.pdf,2301,202303_2301_AI1_20241019_095754.pdf,14,3,
237.pdf,2301,202303_2301_AI1_20241019_095754.pdf,16,40,
805.pdf,2301,202303_2301_AI1_20241019_095754.pdf,16,1,
1011.pdf,2301,202303_2301_AI1_20241019_095754.pdf,55,3,
341.pdf,2301,202303_2301_AI1_20241019_095754.pdf,57,1,
934.pdf,2301,202303_2301_AI1_20241019_095754.pdf,58,2,
78.pdf,2301,202303_2301_AI1_20241019_095754.pdf,61,2,
427.pdf,2301,202303_2301_AI1_20241019_095754.pdf,63,1,
524.pdf,2303,202201_2303_AI1_20241018_143435.pdf,3,1,會計師核閱報告
436.pdf,2303,202201_2303_AI1_20241018_143435.pdf,5,1,合併資產負債表
437.pdf,2303,202201_2303_AI1_20241018_143435.pdf,7,1,合併綜合損益表
807.pdf,2303,202201_2303_AI1_20241018_143435.pdf,8,1,合併權益變動表
917.pdf,2303,202201_2303_AI1_20241018_143435.pdf,9,1,合併現金流量表
168.pdf,2303,202201_2303_AI1_20241018_143435.pdf,11,1,
9.pdf,2303,202201_2303_AI1_20241018_143435.pdf,13,1,
99.pdf,2303,202201_2303_AI1_20241018_143435.pdf,15,1,
170.pdf,2303,202201_2303_AI1_20241018_143435.pdf,45,1,
434.pdf,2303,202201_2303_AI1_20241018_143435.pdf,47,1,
914.pdf,2303,202201_2303_AI1_20241018_143435.pdf,48,1,
783.pdf,2303,202201_2303_AI1_20241018_143435.pdf,49,1,
98.pdf,2303,202203_2303_AI1_20241018_143432.pdf,3,1,會計師核閱報告
635.pdf,2303,202203_2303_AI1_20241018_143432.pdf,5,1,合併資產負債表
967.pdf,2303,202203_2303_AI1_20241018_143432.pdf,7,1,合併綜合損益表
892.pdf,2303,202203_2303_AI1_20241018_143432.pdf,8,1,合併權益變動表
244.pdf,2303,202203_2303_AI1_20241018_143432.pdf,9,1,合併現金流量表
792.pdf,2303,202203_2303_AI1_20241018_143432.pdf,11,1,
866.pdf,2303,202203_2303_AI1_20241018_143432.pdf,13,1,
795.pdf,2303,202203_2303_AI1_20241018_143432.pdf,15,1,
1019.pdf,2303,202203_2303_AI1_20241018_143432.pdf,48,1,
116.pdf,2303,202203_2303_AI1_20241018_143432.pdf,51,1,
166.pdf,2303,202203_2303_AI1_20241018_143432.pdf,52,1,
203.pdf,2303,202203_2303_AI1_20241018_143432.pdf,53,1,
656.pdf,2303,202301_2303_AI1_20241018_143430.pdf,3,1,會計師核閱報告
392.pdf,2303,202301_2303_AI1_20241018_143430.pdf,5,1,合併資產負債表
162.pdf,2303,202301_2303_AI1_20241018_143430.pdf,7,1,合併綜合損益表
160.pdf,2303,202301_2303_AI1_20241018_143430.pdf,8,1,合併權益變動表
653.pdf,2303,202301_2303_AI1_20241018_143430.pdf,9,1,合併現金流量表
505.pdf,2303,202301_2303_AI1_20241018_143430.pdf,11,1,
899.pdf,2303,202301_2303_AI1_20241018_143430.pdf,13,1,
118.pdf,2303,202301_2303_AI1_20241018_143430.pdf,15,1,
599.pdf,2303,202301_2303_AI1_20241018_143430.pdf,44,1,
230.pdf,2303,202301_2303_AI1_20241018_143430.pdf,46,1,
61.pdf,2303,202301_2303_AI1_20241018_143430.pdf,47,1,
479.pdf,2303,202301_2303_AI1_20241018_143430.pdf,48,1,
794.pdf,2303,202302_2303_AI1_20241018_143429.pdf,53,1,
183.pdf,2303,202303_2303_AI1_20241018_143428.pdf,3,1,會計師核閱報告
133.pdf,2303,202303_2303_AI1_20241018_143428.pdf,5,1,合併資產負債表
922.pdf,2303,202303_2303_AI1_20241018_143428.pdf,7,1,合併綜合損益表
209.pdf,2303,202303_2303_AI1_20241018_143428.pdf,8,1,合併權益變動表
112.pdf,2303,202303_2303_AI1_20241018_143428.pdf,9,1,合併現金流量表
329.pdf,2303,202303_2303_AI1_20241018_143428.pdf,11,1,
785.pdf,2303,202303_2303_AI1_20241018_143428.pdf,13,1,
286.pdf,2303,202303_2303_AI1_20241018_143428.pdf,17,1,
328.pdf,2303,202303_2303_AI1_20241018_143428.pdf,50,1,
34.pdf,2303,202303_2303_AI1_20241018_143428.pdf,54,1,
256.pdf,2303,202303_2303_AI1_20241018_143428.pdf,55,1,
420.pdf,2308,202201_2308_AI1_20241018_102707.pdf,4,2,會計師核閱報告
435.pdf,2308,202201_2308_AI1_20241018_102707.pdf,6,2,合併資產負債表
137.pdf,2308,202201_2308_AI1_20241018_102707.pdf,8,2,合併綜合損益表
1016.pdf,2308,202201_2308_AI1_20241018_102707.pdf,10,1,合併權益變動表
155.pdf,2308,202201_2308_AI1_20241018_102707.pdf,11,2,合併現金流量表
750.pdf,2308,202201_2308_AI1_20241018_102707.pdf,13,2,
974.pdf,2308,202201_2308_AI1_20241018_102707.pdf,13,1,
280.pdf,2308,202201_2308_AI1_20241018_102707.pdf,14,22,
406.pdf,2308,202201_2308_AI1_20241018_102707.pdf,35,27,
555.pdf,2308,202201_2308_AI1_20241018_102707.pdf,35,1,
560.pdf,2308,202201_2308_AI1_20241018_102707.pdf,61,3,
74.pdf,2308,202201_2308_AI1_20241018_102707.pdf,63,1,
197.pdf,2308,202201_2308_AI1_20241018_102707.pdf,81,2,
533.pdf,2308,202203_2308_AI1_20241018_102659.pdf,4,2,會計師核閱報告
650.pdf,2308,202203_2308_AI1_20241018_102659.pdf,6,2,合併資產負債表
820.pdf,2308,202203_2308_AI1_20241018_102659.pdf,8,2,合併綜合損益表
94.pdf,2308,202203_2308_AI1_20241018_102659.pdf,10,1,合併權益變動表
18.pdf,2308,202203_2308_AI1_20241018_102659.pdf,11,2,合併現金流量表
3.pdf,2308,202203_2308_AI1_20241018_102659.pdf,13,1,
717.pdf,2308,202203_2308_AI1_20241018_102659.pdf,13,2,
54.pdf,2308,202203_2308_AI1_20241018_102659.pdf,14,22,
416.pdf,2308,202203_2308_AI1_20241018_102659.pdf,35,1,
739.pdf,2308,202203_2308_AI1_20241018_102659.pdf,35,33,
704.pdf,2308,202203_2308_AI1_20241018_102659.pdf,67,3,
1014.pdf,2308,202203_2308_AI1_20241018_102659.pdf,69,1,
258.pdf,2308,202203_2308_AI1_20241018_102659.pdf,88,2,
252.pdf,2308,202301_2308_AI1_20241018_102645.pdf,4,2,會計師核閱報告
445.pdf,2308,202301_2308_AI1_20241018_102645.pdf,6,2,合併資產負債表
600.pdf,2308,202301_2308_AI1_20241018_102645.pdf,8,2,合併綜合損益表
608.pdf,2308,202301_2308_AI1_20241018_102645.pdf,10,1,合併權益變動表
825.pdf,2308,202301_2308_AI1_20241018_102645.pdf,11,2,合併現金流量表
234.pdf,2308,202301_2308_AI1_20241018_102645.pdf,13,2,
485.pdf,2308,202301_2308_AI1_20241018_102645.pdf,13,1,
567.pdf,2308,202301_2308_AI1_20241018_102645.pdf,14,18,
156.pdf,2308,202301_2308_AI1_20241018_102645.pdf,31,1,
1001.pdf,2308,202301_2308_AI1_20241018_102645.pdf,32,27,
45.pdf,2308,202301_2308_AI1_20241018_102645.pdf,58,3,
770.pdf,2308,202301_2308_AI1_20241018_102645.pdf,60,1,
876.pdf,2308,202301_2308_AI1_20241018_102645.pdf,61,1,
50.pdf,2308,202301_2308_AI1_20241018_102645.pdf,77,2,
367.pdf,2308,202303_2308_AI1_20241018_102630.pdf,4,3,會計師核閱報告
671.pdf,2308,202303_2308_AI1_20241018_102630.pdf,7,2,合併資產負債表
407.pdf,2308,202303_2308_AI1_20241018_102630.pdf,9,2,合併綜合損益表
964.pdf,2308,202303_2308_AI1_20241018_102630.pdf,11,1,合併權益變動表
692.pdf,2308,202303_2308_AI1_20241018_102630.pdf,12,2,合併現金流量表
835.pdf,2308,202303_2308_AI1_20241018_102630.pdf,14,1,
946.pdf,2308,202303_2308_AI1_20241018_102630.pdf,14,2,
439.pdf,2308,202303_2308_AI1_20241018_102630.pdf,15,20,
1026.pdf,2308,202303_2308_AI1_20241018_102630.pdf,34,33,
566.pdf,2308,202303_2308_AI1_20241018_102630.pdf,34,1,
58.pdf,2308,202303_2308_AI1_20241018_102630.pdf,67,2,
849.pdf,2308,202303_2308_AI1_20241018_102630.pdf,69,1,
219.pdf,2308,202303_2308_AI1_20241018_102630.pdf,86,2,
703.pdf,2317,202201_2317_AI1_20241018_142205.pdf,4,2,會計師核閱報告
362.pdf,2317,202201_2317_AI1_20241018_142205.pdf,6,2,合併資產負債表
423.pdf,2317,202201_2317_AI1_20241018_142205.pdf,8,2,合併綜合損益表
753.pdf,2317,202201_2317_AI1_20241018_142205.pdf,10,1,合併權益變動表
781.pdf,2317,202201_2317_AI1_20241018_142205.pdf,11,2,合併現金流量表
96.pdf,2317,202201_2317_AI1_20241018_142205.pdf,13,1,
984.pdf,2317,202201_2317_AI1_20241018_142205.pdf,13,2,
63.pdf,2317,202201_2317_AI1_20241018_142205.pdf,14,25,
66.pdf,2317,202201_2317_AI1_20241018_142205.pdf,38,2,
488.pdf,2317,202201_2317_AI1_20241018_142205.pdf,38,2,
672.pdf,2317,202201_2317_AI1_20241018_142205.pdf,39,43,
944.pdf,2317,202201_2317_AI1_20241018_142205.pdf,82,5,
682.pdf,2317,202201_2317_AI1_20241018_142205.pdf,87,2,
830.pdf,2317,202201_2317_AI1_20241018_142205.pdf,87,1,
467.pdf,2317,202201_2317_AI1_20241018_142205.pdf,88,1,
273.pdf,2317,202201_2317_AI1_20241018_142205.pdf,110,2,
5.pdf,2317,202203_2317_AI1_20241018_142203.pdf,4,2,會計師核閱報告
826.pdf,2317,202203_2317_AI1_20241018_142203.pdf,6,2,合併資產負債表
677.pdf,2317,202203_2317_AI1_20241018_142203.pdf,8,2,合併綜合損益表
484.pdf,2317,202203_2317_AI1_20241018_142203.pdf,10,1,合併權益變動表
816.pdf,2317,202203_2317_AI1_20241018_142203.pdf,11,2,合併現金流量表
167.pdf,2317,202203_2317_AI1_20241018_142203.pdf,13,2,
797.pdf,2317,202203_2317_AI1_20241018_142203.pdf,13,1,
1015.pdf,2317,202203_2317_AI1_20241018_142203.pdf,14,26,
159.pdf,2317,202203_2317_AI1_20241018_142203.pdf,40,50,
819.pdf,2317,202203_2317_AI1_20241018_142203.pdf,89,6,
136.pdf,2317,202203_2317_AI1_20241018_142203.pdf,95,1,
312.pdf,2317,202203_2317_AI1_20241018_142203.pdf,95,2,
740.pdf,2317,202203_2317_AI1_20241018_142203.pdf,116,3,
680.pdf,2317,202301_2317_AI1_20241018_142201.pdf,3,2,會計師核閱報告
557.pdf,2317,202301_2317_AI1_20241018_142201.pdf,5,2,合併資產負債表
41.pdf,2317,202301_2317_AI1_20241018_142201.pdf,7,2,合併綜合損益表
870.pdf,2317,202301_2317_AI1_20241018_142201.pdf,9,1,合併權益變動表
707.pdf,2317,202301_2317_AI1_20241018_142201.pdf,10,2,合併現金流量表
841.pdf,2317,202301_2317_AI1_20241018_142201.pdf,12,2,
951.pdf,2317,202301_2317_AI1_20241018_142201.pdf,12,1,
359.pdf,2317,202301_2317_AI1_20241018_142201.pdf,13,21,
900.pdf,2317,202301_2317_AI1_20241018_142201.pdf,34,2,
878.pdf,2317,202301_2317_AI1_20241018_142201.pdf,35,42,
254.pdf,2317,202301_2317_AI1_20241018_142201.pdf,76,5,
59.pdf,2317,202301_2317_AI1_20241018_142201.pdf,81,1,
70.pdf,2317,202301_2317_AI1_20241018_142201.pdf,81,2,
705.pdf,2317,202301_2317_AI1_20241018_142201.pdf,82,1,
255.pdf,2317,202301_2317_AI1_20241018_142201.pdf,100,3,
281.pdf,2317,202302_2317_AI1_20241018_142200.pdf,109,4,
986.pdf,2317,202303_2317_AI1_20241018_142159.pdf,3,2,會計師核閱報告
196.pdf,2317,202303_2317_AI1_20241018_142159.pdf,5,2,合併資產負債表
15.pdf,2317,202303_2317_AI1_20241018_142159.pdf,7,2,合併綜合損益表
496.pdf,2317,202303_2317_AI1_20241018_142159.pdf,9,1,合併權益變動表
426.pdf,2317,202303_2317_AI1_20241018_142159.pdf,10,2,合併現金流量表
343.pdf,2317,202303_2317_AI1_20241018_142159.pdf,12,2,
610.pdf,2317,202303_2317_AI1_20241018_142159.pdf,12,1,
76.pdf,2317,202303_2317_AI1_20241018_142159.pdf,13,24,
346.pdf,2317,202303_2317_AI1_20241018_142159.pdf,36,2,
604.pdf,2317,202303_2317_AI1_20241018_142159.pdf,37,48,
638.pdf,2317,202303_2317_AI1_20241018_142159.pdf,84,8,
939.pdf,2317,202303_2317_AI1_20241018_142159.pdf,92,2,
949.pdf,2317,202303_2317_AI1_20241018_142159.pdf,92,1,
271.pdf,2317,202303_2317_AI1_20241018_142159.pdf,93,1,
754.pdf,2327,202201_2327_AI1_20241018_063722.pdf,3,2,會計師核閱報告
681.pdf,2327,202201_2327_AI1_20241018_063722.pdf,5,1,合併資產負債表
1.pdf,2327,202201_2327_AI1_20241018_063722.pdf,6,3,合併綜合損益表
1022.pdf,2327,202201_2327_AI1_20241018_063722.pdf,9,1,合併權益變動表
381.pdf,2327,202201_2327_AI1_20241018_063722.pdf,10,1,合併現金流量表
201.pdf,2327,202201_2327_AI1_20241018_063722.pdf,13,1,
24.pdf,2327,202201_2327_AI1_20241018_063722.pdf,19,1,
409.pdf,2327,202201_2327_AI1_20241018_063722.pdf,79,5,
144.pdf,2327,202201_2327_AI1_20241018_063722.pdf,83,2,
818.pdf,2327,202201_2327_AI1_20241018_063722.pdf,83,1,
380.pdf,2327,202201_2327_AI1_20241018_063722.pdf,84,1,
927.pdf,2327,202203_2327_AI1_20241018_063700.pdf,3,1,會計師核閱報告
431.pdf,2327,202203_2327_AI1_20241018_063700.pdf,5,1,合併資產負債表
226.pdf,2327,202203_2327_AI1_20241018_063700.pdf,6,1,合併綜合損益表
432.pdf,2327,202203_2327_AI1_20241018_063700.pdf,7,1,合併權益變動表
534.pdf,2327,202203_2327_AI1_20241018_063700.pdf,8,3,合併現金流量表
666.pdf,2327,202203_2327_AI1_20241018_063700.pdf,11,1,
891.pdf,2327,202203_2327_AI1_20241018_063700.pdf,11,6,
140.pdf,2327,202203_2327_AI1_20241018_063700.pdf,16,1,
465.pdf,2327,202203_2327_AI1_20241018_063700.pdf,18,1,
172.pdf,2327,202203_2327_AI1_20241018_063700.pdf,19,1,
171.pdf,2327,202203_2327_AI1_20241018_063700.pdf,81,1,
626.pdf,2327,202203_2327_AI1_20241018_063700.pdf,85,1,
760.pdf,2327,202203_2327_AI1_20241018_063700.pdf,86,1,
1003.pdf,2327,202203_2327_AI1_20241018_063700.pdf,95,1,
579.pdf,2327,202301_2327_AI1_20241018_063640.pdf,3,2,會計師核閱報告
17.pdf,2327,202301_2327_AI1_20241018_063640.pdf,5,1,合併資產負債表
282.pdf,2327,202301_2327_AI1_20241018_063640.pdf,6,3,合併綜合損益表
789.pdf,2327,202301_2327_AI1_20241018_063640.pdf,9,1,合併權益變動表
279.pdf,2327,202301_2327_AI1_20241018_063640.pdf,10,3,合併現金流量表
64.pdf,2327,202301_2327_AI1_20241018_063640.pdf,13,1,
444.pdf,2327,202301_2327_AI1_20241018_063640.pdf,14,4,
1009.pdf,2327,202301_2327_AI1_20241018_063640.pdf,17,2,
205.pdf,2327,202301_2327_AI1_20241018_063640.pdf,19,1,
655.pdf,2327,202301_2327_AI1_20241018_063640.pdf,19,55,
225.pdf,2327,202301_2327_AI1_20241018_063640.pdf,74,3,
965.pdf,2327,202301_2327_AI1_20241018_063640.pdf,77,1,
276.pdf,2327,202301_2327_AI1_20241018_063640.pdf,77,2,
597.pdf,2327,202301_2327_AI1_20241018_063640.pdf,79,1,
120.pdf,2327,202301_2327_AI1_20241018_063640.pdf,86,1,
305.pdf,2327,202303_2327_AI1_20241018_063607.pdf,3,2,會計師核閱報告
428.pdf,2327,202303_2327_AI1_20241018_063607.pdf,5,1,合併資產負債表
697.pdf,2327,202303_2327_AI1_20241018_063607.pdf,6,1,合併綜合損益表
55.pdf,2327,202303_2327_AI1_20241018_063607.pdf,7,1,合併權益變動表
1032.pdf,2327,202303_2327_AI1_20241018_063607.pdf,8,3,合併現金流量表
450.pdf,2327,202303_2327_AI1_20241018_063607.pdf,11,6,
684.pdf,2327,202303_2327_AI1_20241018_063607.pdf,11,1,
574.pdf,2327,202303_2327_AI1_20241018_063607.pdf,16,3,
36.pdf,2327,202303_2327_AI1_20241018_063607.pdf,18,1,
587.pdf,2327,202303_2327_AI1_20241018_063607.pdf,18,63,
715.pdf,2327,202303_2327_AI1_20241018_063607.pdf,80,4,
245.pdf,2327,202303_2327_AI1_20241018_063607.pdf,84,1,
458.pdf,2327,202303_2327_AI1_20241018_063607.pdf,84,2,
25.pdf,2327,202303_2327_AI1_20241018_063607.pdf,92,1,
134.pdf,2330,202201_2330_AI1_20241019_074323.pdf,3,1,會計師核閱報告
422.pdf,2330,202201_2330_AI1_20241019_074323.pdf,4,1,合併資產負債表
926.pdf,2330,202201_2330_AI1_20241019_074323.pdf,5,1,合併綜合損益表
345.pdf,2330,202201_2330_AI1_20241019_074323.pdf,8,1,合併權益變動表
874.pdf,2330,202201_2330_AI1_20241019_074323.pdf,9,1,合併現金流量表
194.pdf,2330,202201_2330_AI1_20241019_074323.pdf,12,1,
622.pdf,2330,202201_2330_AI1_20241019_074323.pdf,13,1,
768.pdf,2330,202201_2330_AI1_20241019_074323.pdf,16,1,
733.pdf,2330,202201_2330_AI1_20241019_074323.pdf,54,1,
575.pdf,2330,202201_2330_AI1_20241019_074323.pdf,56,1,
836.pdf,2330,202201_2330_AI1_20241019_074323.pdf,60,1,
338.pdf,2330,202203_2330_AI1_20241019_074313.pdf,3,1,會計師核閱報告
881.pdf,2330,202203_2330_AI1_20241019_074313.pdf,4,1,合併資產負債表
278.pdf,2330,202203_2330_AI1_20241019_074313.pdf,5,2,合併綜合損益表
487.pdf,2330,202203_2330_AI1_20241019_074313.pdf,7,1,合併權益變動表
810.pdf,2330,202203_2330_AI1_20241019_074313.pdf,8,3,合併現金流量表
323.pdf,2330,202203_2330_AI1_20241019_074313.pdf,11,1,
817.pdf,2330,202203_2330_AI1_20241019_074313.pdf,11,2,
537.pdf,2330,202203_2330_AI1_20241019_074313.pdf,12,4,
662.pdf,2330,202203_2330_AI1_20241019_074313.pdf,15,1,
863.pdf,2330,202203_2330_AI1_20241019_074313.pdf,15,35,
62.pdf,2330,202203_2330_AI1_20241019_074313.pdf,49,2,
102.pdf,2330,202203_2330_AI1_20241019_074313.pdf,50,1,
163.pdf,2330,202203_2330_AI1_20241019_074313.pdf,51,2,
634.pdf,2330,202203_2330_AI1_20241019_074313.pdf,55,1,
499.pdf,2330,202301_2330_AI1_20241019_074304.pdf,3,1,會計師核閱報告
277.pdf,2330,202301_2330_AI1_20241019_074304.pdf,4,1,合併資產負債表
911.pdf,2330,202301_2330_AI1_20241019_074304.pdf,5,3,合併綜合損益表
123.pdf,2330,202301_2330_AI1_20241019_074304.pdf,8,1,合併權益變動表
1005.pdf,2330,202301_2330_AI1_20241019_074304.pdf,9,2,合併現金流量表
354.pdf,2330,202301_2330_AI1_20241019_074304.pdf,11,2,
775.pdf,2330,202301_2330_AI1_20241019_074304.pdf,11,1,
980.pdf,2330,202301_2330_AI1_20241019_074304.pdf,12,3,
185.pdf,2330,202301_2330_AI1_20241019_074304.pdf,14,38,
685.pdf,2330,202301_2330_AI1_20241019_074304.pdf,14,1,
614.pdf,2330,202301_2330_AI1_20241019_074304.pdf,51,3,
23.pdf,2330,202301_2330_AI1_20241019_074304.pdf,53,1,
370.pdf,2330,202301_2330_AI1_20241019_074304.pdf,53,2,
970.pdf,2330,202301_2330_AI1_20241019_074304.pdf,57,1,
157.pdf,2345,202201_2345_AI1_20241021_084341.pdf,3,2,會計師核閱報告
598.pdf,2345,202201_2345_AI1_20241021_084341.pdf,5,1,合併資產負債表
982.pdf,2345,202201_2345_AI1_20241021_084341.pdf,6,1,合併綜合損益表
724.pdf,2345,202201_2345_AI1_20241021_084341.pdf,8,1,合併權益變動表
812.pdf,2345,202201_2345_AI1_20241021_084341.pdf,9,2,合併現金流量表
935.pdf,2345,202201_2345_AI1_20241021_084341.pdf,11,1,
990.pdf,2345,202201_2345_AI1_20241021_084341.pdf,14,1,
924.pdf,2345,202201_2345_AI1_20241021_084341.pdf,46,1,
132.pdf,2345,202201_2345_AI1_20241021_084341.pdf,47,1,
296.pdf,2345,202201_2345_AI1_20241021_084341.pdf,51,1,
464.pdf,2345,202203_2345_AI1_20241021_084337.pdf,3,2,會計師核閱報告
456.pdf,2345,202203_2345_AI1_20241021_084337.pdf,5,1,合併資產負債表
584.pdf,2345,202203_2345_AI1_20241021_084337.pdf,6,1,合併綜合損益表
695.pdf,2345,202203_2345_AI1_20241021_084337.pdf,7,1,合併權益變動表
699.pdf,2345,202203_2345_AI1_20241021_084337.pdf,8,2,合併現金流量表
350.pdf,2345,202203_2345_AI1_20241021_084337.pdf,10,1,
476.pdf,2345,202203_2345_AI1_20241021_084337.pdf,11,1,
879.pdf,2345,202203_2345_AI1_20241021_084337.pdf,13,1,
291.pdf,2345,202203_2345_AI1_20241021_084337.pdf,44,2,
618.pdf,2345,202203_2345_AI1_20241021_084337.pdf,45,1,
481.pdf,2345,202203_2345_AI1_20241021_084337.pdf,49,1,
272.pdf,2345,202301_2345_AI1_20241021_084335.pdf,3,2,會計師核閱報告
147.pdf,2345,202301_2345_AI1_20241021_084335.pdf,5,1,合併資產負債表
814.pdf,2345,202301_2345_AI1_20241021_084335.pdf,6,2,合併綜合損益表
490.pdf,2345,202301_2345_AI1_20241021_084335.pdf,8,1,合併權益變動表
298.pdf,2345,202301_2345_AI1_20241021_084335.pdf,9,2,合併現金流量表
109.pdf,2345,202301_2345_AI1_20241021_084335.pdf,11,1,
151.pdf,2345,202301_2345_AI1_20241021_084335.pdf,11,2,
421.pdf,2345,202301_2345_AI1_20241021_084335.pdf,12,2,
936.pdf,2345,202301_2345_AI1_20241021_084335.pdf,13,1,
798.pdf,2345,202301_2345_AI1_20241021_084335.pdf,14,31,
829.pdf,2345,202301_2345_AI1_20241021_084335.pdf,44,3,
519.pdf,2345,202301_2345_AI1_20241021_084335.pdf,46,1,
495.pdf,2345,202301_2345_AI1_20241021_084335.pdf,50,1,
410.pdf,2345,202303_2345_AI1_20241021_084333.pdf,3,2,會計師核閱報告
796.pdf,2345,202303_2345_AI1_20241021_084333.pdf,5,1,合併資產負債表
119.pdf,2345,202303_2345_AI1_20241021_084333.pdf,6,1,合併綜合損益表
642.pdf,2345,202303_2345_AI1_20241021_084333.pdf,7,1,合併權益變動表
887.pdf,2345,202303_2345_AI1_20241021_084333.pdf,8,2,合併現金流量表
90.pdf,2345,202303_2345_AI1_20241021_084333.pdf,10,1,
960.pdf,2345,202303_2345_AI1_20241021_084333.pdf,10,2,
888.pdf,2345,202303_2345_AI1_20241021_084333.pdf,11,3,
430.pdf,2345,202303_2345_AI1_20241021_084333.pdf,13,32,
919.pdf,2345,202303_2345_AI1_20241021_084333.pdf,13,1,
578.pdf,2345,202303_2345_AI1_20241021_084333.pdf,45,2,
842.pdf,2345,202303_2345_AI1_20241021_084333.pdf,46,1,
668.pdf,2345,202303_2345_AI1_20241021_084333.pdf,47,1,
126.pdf,2345,202303_2345_AI1_20241021_084333.pdf,50,1,
443.pdf,2357,202201_2357_AI1_20241018_102049.pdf,4,2,會計師核閱報告
419.pdf,2357,202201_2357_AI1_20241018_102049.pdf,6,2,合併資產負債表
809.pdf,2357,202201_2357_AI1_20241018_102049.pdf,8,1,合併綜合損益表
235.pdf,2357,202201_2357_AI1_20241018_102049.pdf,9,1,合併權益變動表
295.pdf,2357,202201_2357_AI1_20241018_102049.pdf,10,1,合併現金流量表
553.pdf,2357,202201_2357_AI1_20241018_102049.pdf,11,1,
748.pdf,2357,202201_2357_AI1_20241018_102049.pdf,11,2,
503.pdf,2357,202201_2357_AI1_20241018_102049.pdf,12,18,
563.pdf,2357,202201_2357_AI1_20241018_102049.pdf,29,1,
424.pdf,2357,202201_2357_AI1_20241018_102049.pdf,30,19,
957.pdf,2357,202201_2357_AI1_20241018_102049.pdf,49,3,
512.pdf,2357,202201_2357_AI1_20241018_102049.pdf,51,2,
674.pdf,2357,202201_2357_AI1_20241018_102049.pdf,51,1,
961.pdf,2357,202201_2357_AI1_20241018_102049.pdf,52,1,
336.pdf,2357,202201_2357_AI1_20241018_102049.pdf,67,2,
88.pdf,2357,202203_2357_AI1_20241018_101745.pdf,4,2,會計師核閱報告
973.pdf,2357,202203_2357_AI1_20241018_101745.pdf,6,2,合併資產負債表
556.pdf,2357,202203_2357_AI1_20241018_101745.pdf,8,1,合併綜合損益表
719.pdf,2357,202203_2357_AI1_20241018_101745.pdf,9,1,合併權益變動表
31.pdf,2357,202203_2357_AI1_20241018_101745.pdf,10,1,合併現金流量表
303.pdf,2357,202203_2357_AI1_20241018_101745.pdf,11,2,
402.pdf,2357,202203_2357_AI1_20241018_101745.pdf,11,1,
765.pdf,2357,202203_2357_AI1_20241018_101745.pdf,12,18,
108.pdf,2357,202203_2357_AI1_20241018_101745.pdf,30,1,
667.pdf,2357,202203_2357_AI1_20241018_101745.pdf,30,23,
215.pdf,2357,202203_2357_AI1_20241018_101745.pdf,52,3,
67.pdf,2357,202203_2357_AI1_20241018_101745.pdf,55,1,
582.pdf,2357,202203_2357_AI1_20241018_101745.pdf,56,1,
909.pdf,2357,202203_2357_AI1_20241018_101745.pdf,71,1,
222.pdf,2357,202301_2357_AI1_20241018_101717.pdf,4,2,會計師核閱報告
543.pdf,2357,202301_2357_AI1_20241018_101717.pdf,6,2,合併資產負債表
449.pdf,2357,202301_2357_AI1_20241018_101717.pdf,8,1,合併綜合損益表
734.pdf,2357,202301_2357_AI1_20241018_101717.pdf,9,1,合併權益變動表
547.pdf,2357,202301_2357_AI1_20241018_101717.pdf,10,1,合併現金流量表
57.pdf,2357,202301_2357_AI1_20241018_101717.pdf,11,1,
937.pdf,2357,202301_2357_AI1_20241018_101717.pdf,11,2,
471.pdf,2357,202301_2357_AI1_20241018_101717.pdf,12,18,
507.pdf,2357,202301_2357_AI1_20241018_101717.pdf,30,20,
542.pdf,2357,202301_2357_AI1_20241018_101717.pdf,30,1,
84.pdf,2357,202301_2357_AI1_20241018_101717.pdf,49,4,
100.pdf,2357,202301_2357_AI1_20241018_101717.pdf,52,2,
2.pdf,2357,202301_2357_AI1_20241018_101717.pdf,52,1,
799.pdf,2357,202301_2357_AI1_20241018_101717.pdf,53,1,
621.pdf,2357,202301_2357_AI1_20241018_101717.pdf,68,1,
722.pdf,2357,202303_2357_AI1_20241018_101616.pdf,4,2,會計師核閱報告
954.pdf,2357,202303_2357_AI1_20241018_101616.pdf,6,2,合併資產負債表
730.pdf,2357,202303_2357_AI1_20241018_101616.pdf,8,1,合併綜合損益表
174.pdf,2357,202303_2357_AI1_20241018_101616.pdf,9,1,合併權益變動表
316.pdf,2357,202303_2357_AI1_20241018_101616.pdf,10,1,合併現金流量表
20.pdf,2357,202303_2357_AI1_20241018_101616.pdf,11,1,
